step,fitness,genome
3,14.423192407072836,[-3.57305222 -2.62158986]
3,2.8974799843410257,[-3.65359426 -3.01446016]
3,5.86869869593589,[-3.65359426 -2.879209  ]
3,2.401835579236082,[-3.78505577 -3.04325497]
3,3.7653402169484904,[-3.57305222 -3.01446016]
3,6.699525597692823,[2.54384999 1.98913535]
3,8.585959153700975,[-3.78505577 -2.81080728]
3,8.585959153700975,[-3.78505577 -2.81080728]
3,6.699525597692823,[2.54384999 1.98913535]
3,2.8974799843410257,[-3.65359426 -3.01446016]
3,2.401835579236082,[-3.78505577 -3.04325497]
3,2.401835579236082,[-3.78505577 -3.04325497]
3,8.585959153700975,[-3.78505577 -2.81080728]
3,2.401835579236082,[-3.78505577 -3.04325497]
3,6.699525597692823,[2.54384999 1.98913535]
3,8.585959153700975,[-3.78505577 -2.81080728]
3,3.7653402169484904,[-3.57305222 -3.01446016]
3,14.369349933934796,[-3.65359426 -2.62158986]
3,6.699525597692823,[2.54384999 1.98913535]
3,6.699525597692823,[2.54384999 1.98913535]
3,8.585959153700975,[-3.78505577 -2.81080728]
3,6.699525597692823,[2.54384999 1.98913535]
3,2.401835579236082,[-3.78505577 -3.04325497]
3,2.980955751034669,[-3.78505577 -3.01446016]
3,2.401835579236082,[-3.78505577 -3.04325497]
3,8.585959153700975,[-3.78505577 -2.81080728]
3,8.585959153700975,[-3.78505577 -2.81080728]
3,2.401835579236082,[-3.78505577 -3.04325497]
3,8.585959153700975,[-3.78505577 -2.81080728]
3,2.8974799843410257,[-3.65359426 -3.01446016]
3,119.2870396208557,[-3.65359426  0.120791  ]
3,2.8974799843410257,[-3.65359426 -3.01446016]
3,2.401835579236082,[-3.78505577 -3.04325497]
3,76.30301646195831,[-3.78505577  1.95674503]
3,15.803372200330488,[-3.78505577 -2.62158986]
3,2.4205383269487433,[-3.65359426 -3.04325497]
3,2.401835579236082,[-3.78505577 -3.04325497]
3,2.8974799843410257,[-3.65359426 -3.01446016]
step,fitness,genome
4,75.04170075684027,[-3.78505577  1.98553984]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,3.7653402169484904,[-3.57305222 -3.01446016]
4,170.01862321933652,[ 1.21494423 -3.04325497]
4,6.699525597692823,[2.54384999 1.98913535]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,8.585959153700975,[-3.78505577 -2.81080728]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,3.7653402169484904,[-3.57305222 -3.01446016]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,5.86869869593589,[-3.65359426 -2.879209  ]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.4205383269487433,[-3.65359426 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.980955751034669,[-3.78505577 -3.01446016]
4,3.7653402169484904,[-3.57305222 -3.01446016]
4,2.980955751034669,[-3.78505577 -3.01446016]
4,6.699525597692823,[2.54384999 1.98913535]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,170.01862321933652,[ 1.21494423 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,7.79226652729656,[-3.65359426 -2.81080728]
4,2.980955751034669,[-3.78505577 -3.01446016]
4,2.980955751034669,[-3.78505577 -3.01446016]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,3.7653402169484904,[-3.57305222 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,170.01862321933652,[ 1.21494423 -3.04325497]
4,170.01862321933652,[ 1.21494423 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.4205383269487433,[-3.65359426 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,3.7653402169484904,[-3.57305222 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,54.792081764928156,[1.34640574 1.98553984]
4,3.7653402169484904,[-3.57305222 -3.01446016]
4,2.4205383269487433,[-3.65359426 -3.04325497]
4,3.7653402169484904,[-3.57305222 -3.01446016]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,5.86869869593589,[-3.65359426 -2.879209  ]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,76.30301646195831,[-3.78505577  1.95674503]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,8.585959153700975,[-3.78505577 -2.81080728]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,5.86869869593589,[-3.65359426 -2.879209  ]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.8974799843410257,[-3.65359426 -3.01446016]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
4,2.401835579236082,[-3.78505577 -3.04325497]
step,fitness,genome
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.8974799843410257,[-3.65359426 -3.01446016]
5,2.8974799843410257,[-3.65359426 -3.01446016]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.8974799843410257,[-3.65359426 -3.01446016]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.8974799843410257,[-3.65359426 -3.01446016]
5,2.401835579236082,[-3.78505577 -3.04325497]
5,2.401835579236082,[-3.78505577 -3.04325497]
