N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
100,0.01,0.1,2,2,7,4.567171166516371,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,8,2.8926700907156824,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,9,2.020458510844144,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,10,1.8280616645663772,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,11,1.7989956708963424,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,12,1.9193592600430573,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,13,1.7771961756438157,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,14,1.7740819620363115,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,15,1.8867206110396844,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,16,1.8846444686346822,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,17,1.99313083282805,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,18,2.102655268223919,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,19,1.7771961756438153,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,20,2.245856423825661,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,21,1.9931308328280495,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,22,2.1026552682239186,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,23,1.8856825398371833,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,24,1.7761581044413142,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,25,1.7751200332388128,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,26,1.994168904030552,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,27,1.994168904030552,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,28,1.7751200332388128,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
100,0.01,0.1,2,2,29,1.776158104441314,1.7740819620363106,"[0.96271165, 2.43458632]",0,0,0
