N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
100,0.01,0.1,2,1,19,0.47439869974089477,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,1,20,0.5516555802284184,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,1,21,0.4774244928373254,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,1,22,0.5034814663782974,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,1,23,0.5034814663782974,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,1,24,0.4533374359122649,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,1,25,0.45136751929635344,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,1,26,0.4533374359122649,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,1,27,0.501511549762386,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,1,28,0.47545457622141396,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,1,29,0.501511549762386,0.4272804623712929,"[0.08578578, 0.00137518]",0,0,0
100,0.01,0.1,2,2,0,7.758519378268716,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,1,6.297217169987918,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,2,5.264015349190544,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,3,4.4008175809468915,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,4,3.674575928673877,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,5,2.8933742393149418,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,6,2.332449582736492,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,7,2.1309843592672078,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,8,2.0617762729391704,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,9,2.125170378607004,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,10,2.1274272455647876,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,11,2.0829076414951153,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,12,2.094601759251979,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,13,2.094601759251979,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,14,2.094601759251979,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,15,2.0851645084528987,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,16,2.1157331278079234,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,17,2.1368644963638683,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,18,2.1507685131839023,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,19,2.1368644963638683,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,20,2.0851645084528987,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,21,2.115733127807924,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,22,2.094601759251979,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
100,0.01,0.1,2,2,23,2.106295877008843,2.0617762729391735,"[0.07412921, -0.27493207]",0,0,0
