N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
50,0.03,0.1,5,0,19,-687.4733486415562,-713.0229044259884,"[468.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,0,20,-668.919757058538,-713.0229044259884,"[468.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,0,21,-694.4693128429697,-713.0229044259884,"[468.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,0,22,-694.4693128429697,-713.0229044259884,"[468.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,0,23,-682.9116854613651,-713.0229044259884,"[468.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,0,24,-694.4693128429698,-74.2840098151986,"[1.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,0,25,-668.919757058538,-713.0229044259884,"[468.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,0,26,-713.0229044259879,-713.0229044259884,"[468.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,0,27,-670.1369075691493,-713.0229044259884,"[468.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,0,28,-630.5954233818907,-713.0229044259884,"[468.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,0,29,-695.686463353581,-713.0229044259884,"[468.41579515, -303.8180699]",0,0,0
50,0.03,0.1,5,1,0,-258.0569730550474,-327.24789221283316,"[-397.0139333, 72.47909572]",0,0,0
50,0.03,0.1,5,1,1,-603.4514404769111,-623.266835013571,"[-385.69342329, -454.94700982]",0,0,0
50,0.03,0.1,5,1,2,-760.2335560093633,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,3,-728.7844533081782,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,4,-803.3696228644721,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,5,-755.5772299939288,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,6,-761.3703904948866,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
50,0.03,0.1,5,1,7,-776.5768461787216,-824.3692390492645,"[326.84234628, 492.63149892]",0,0,0
