step,fitness,genome
1,-1.7340208908826513,[3.49886106 1.93686338]
1,-1.616514853703662,[-8.55253734 -1.1787372 ]
1,-2.0156372441949317,[-1.91335616  1.07370163]
1,-1.6352672003930724,[-8.03413733  4.41975587]
1,-2.0376290776073627,[ 0.91848953 -1.22004812]
1,-1.7741858160218702,[-4.36173254 -4.11183318]
1,-1.8168263425786941,[-2.29774795 -4.53689179]
1,-1.8790451039679186,[ 1.539551  -4.1156006]
1,-1.7340208908826513,[3.49886106 1.93686338]
1,-1.9572150786489686,[ 0.69915404 -1.96073471]
1,-1.7172026700647731,[3.44803104 1.86383115]
1,-1.6306043215353851,[4.03305735 0.23196149]
1,-1.4764420591070424,[-8.61472274  3.66236165]
1,-2.0129467287759097,[ 1.87243673 -1.80252356]
1,-1.8790451039679186,[ 1.539551  -4.1156006]
1,-1.6638171788200569,[-7.96353674  0.89446002]
1,-1.7478660525901222,[-4.56038737  0.44518105]
1,-1.7172026700647731,[3.44803104 1.86383115]
1,-1.4680906272109695,[-7.05399756  0.23702495]
1,-1.8021662420501372,[ 2.18670057 -3.8921971 ]
1,-1.5625982037681272,[ 7.96648086 -0.42436836]
1,-1.5430426230349943,[ 0.16588017 -5.17353001]
1,-1.5828548320987168,[-8.17724919  5.257587  ]
1,-1.6997153471679727,[-5.36919146 -2.47218867]
1,-1.6685497102014397,[-1.27385685 -8.24253954]
1,-1.6352672003930724,[-8.03413733  4.41975587]
1,-1.7213261246112639,[4.33978784 0.37355485]
1,-1.8790451039679186,[ 1.539551  -4.1156006]
1,-1.6352672003930724,[-8.03413733  4.41975587]
1,-1.6720205253021994,[ 6.94081381 -1.55081177]
1,-1.7172026700647731,[3.44803104 1.86383115]
1,-1.4931156990265366,[-4.65937679 -6.55153033]
1,-1.616514853703662,[-8.55253734 -1.1787372 ]
1,-1.6685497102014397,[-1.27385685 -8.24253954]
1,-1.5831656813380268,[-7.05399756  5.23702495]
1,-1.836220018324116,[2.07711336 2.58055742]
1,-1.7478660525901222,[-4.56038737  0.44518105]
1,-2.0235180871072322,[ 1.91848953 -1.22004812]
1,-1.7213261246112639,[4.33978784 0.37355485]
1,-1.4919768244561582,[-8.61877783  5.47028581]
1,-1.7028238916220109,[3.68004454 2.48418915]
1,-1.6502281366936404,[-0.63246741  5.66606328]
1,-1.7213261246112639,[4.33978784 0.37355485]
1,-2.0000397326281827,[2.07711336 1.58055742]
1,-2.0129467287759097,[ 1.87243673 -1.80252356]
1,-1.8021662420501372,[ 2.18670057 -3.8921971 ]
1,-1.7172026700647731,[3.44803104 1.86383115]
1,-1.616514853703662,[-8.55253734 -1.1787372 ]
1,-1.7741858160218702,[-4.36173254 -4.11183318]
1,-1.8663149486102726,[-4.08443183  1.79441361]
1,-2.0129467287759097,[ 1.87243673 -1.80252356]
1,-1.7213261246112639,[4.33978784 0.37355485]
1,-1.5981791573995021,[7.26546378 3.87360989]
1,-2.0000397326281827,[2.07711336 1.58055742]
1,-1.8262791341147488,[-4.08443183  0.79441361]
1,-1.428151284112473,[-0.26010695 -3.00772116]
1,-1.7478660525901222,[-4.56038737  0.44518105]
1,-1.5981791573995021,[7.26546378 3.87360989]
1,-1.4931156990265366,[-4.65937679 -6.55153033]
1,-1.616514853703662,[-8.55253734 -1.1787372 ]
1,-1.779133266607624,[-2.39446957  2.57914685]
1,-1.8790451039679186,[ 1.539551  -4.1156006]
1,-2.026290952252141,[1.03646326 0.89446002]
1,-1.8790451039679186,[ 1.539551  -4.1156006]
1,-1.5430426230349943,[ 0.16588017 -5.17353001]
1,-1.5981791573995021,[7.26546378 3.87360989]
1,-1.741531442811649,[4.00818941 4.99177047]
1,-1.6685497102014397,[-1.27385685 -8.24253954]
1,-1.7213261246112639,[4.33978784 0.37355485]
1,-1.6306043215353851,[4.03305735 0.23196149]
1,-1.836220018324116,[2.07711336 2.58055742]
1,-1.8663149486102726,[-4.08443183  1.79441361]
1,-1.6352672003930724,[-8.03413733  4.41975587]
1,-2.0129467287759097,[ 1.87243673 -1.80252356]
1,-1.6997153471679727,[-5.36919146 -2.47218867]
1,-1.616514853703662,[-8.55253734 -1.1787372 ]
1,-1.779133266607624,[-2.39446957  2.57914685]
1,-1.6977360111763462,[2.38737113 3.58088076]
1,-1.8663149486102726,[-4.08443183  1.79441361]
1,-1.7172026700647731,[3.44803104 1.86383115]
1,-1.5430426230349943,[ 0.16588017 -5.17353001]
1,-1.4128558612810973,[ 2.85923159 -8.57428666]
1,-1.616514853703662,[-8.55253734 -1.1787372 ]
1,-1.7675133404436978,[ 4.71116838 -4.07592076]
1,-1.8790451039679186,[ 1.539551  -4.1156006]
1,-1.9672587218075532,[-2.26354897  1.29871833]
1,-1.4595271747461653,[-7.24184936  8.62323603]
1,-1.6685497102014397,[-1.27385685 -8.24253954]
1,-1.7478660525901222,[-4.56038737  0.44518105]
1,-1.4595271747461653,[-7.24184936  8.62323603]
1,-1.8790451039679186,[ 1.539551  -4.1156006]
1,-1.836220018324116,[2.07711336 2.58055742]
step,fitness,genome
2,-2.0235180871072322,[ 1.91848953 -1.22004812]
2,-1.6306043215353851,[4.03305735 0.23196149]
2,-1.8021662420501372,[ 2.18670057 -3.8921971 ]
2,-1.7213261246112639,[4.33978784 0.37355485]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.836220018324116,[2.07711336 2.58055742]
2,-1.7478660525901222,[-4.56038737  0.44518105]
2,-2.0000397326281827,[2.07711336 1.58055742]
2,-1.6685497102014397,[-1.27385685 -8.24253954]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-1.6997153471679727,[-5.36919146 -2.47218867]
2,-1.7675133404436978,[ 4.71116838 -4.07592076]
2,-1.7172026700647731,[3.44803104 1.86383115]
2,-1.5831656813380268,[-7.05399756  5.23702495]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-2.0000397326281827,[2.07711336 1.58055742]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.9672587218075532,[-2.26354897  1.29871833]
2,-1.6352672003930724,[-8.03413733  4.41975587]
2,-1.9572150786489686,[ 0.69915404 -1.96073471]
2,-2.0156372441949317,[-1.91335616  1.07370163]
2,-1.616514853703662,[-8.55253734 -1.1787372 ]
2,-1.7213261246112639,[4.33978784 0.37355485]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.9672587218075532,[-2.26354897  1.29871833]
2,-1.6502281366936404,[-0.63246741  5.66606328]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-1.6352672003930724,[-8.03413733  4.41975587]
2,-1.7172026700647731,[3.44803104 1.86383115]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-2.0282134952821353,[1.87243673 1.19747644]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-2.0235180871072322,[ 1.91848953 -1.22004812]
2,-1.741531442811649,[4.00818941 4.99177047]
2,-1.7172026700647731,[3.44803104 1.86383115]
2,-1.7478660525901222,[-4.56038737  0.44518105]
2,-1.6638171788200569,[-7.96353674  0.89446002]
2,-1.7478660525901222,[-4.56038737  0.44518105]
2,-1.7478660525901222,[-4.56038737  0.44518105]
2,-1.7172026700647731,[3.44803104 1.86383115]
2,-1.616514853703662,[-8.55253734 -1.1787372 ]
2,-1.6685497102014397,[-1.27385685 -8.24253954]
2,-1.9572150786489686,[ 0.69915404 -1.96073471]
2,-1.7478660525901222,[-4.56038737  0.44518105]
2,-2.0235180871072322,[ 1.91848953 -1.22004812]
2,-1.6997153471679727,[-5.36919146 -2.47218867]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-1.7172026700647731,[3.44803104 1.86383115]
2,-1.6997153471679727,[-5.36919146 -2.47218867]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.6685497102014397,[-1.27385685 -8.24253954]
2,-1.7213261246112639,[4.33978784 0.37355485]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.7213261246112639,[4.33978784 0.37355485]
2,-1.6685497102014397,[-1.27385685 -8.24253954]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-1.9672587218075532,[-2.26354897  1.29871833]
2,-1.7478660525901222,[-4.56038737  0.44518105]
2,-1.7478660525901222,[-4.56038737  0.44518105]
2,-2.0282134952821353,[1.87243673 1.19747644]
2,-1.6720205253021994,[ 6.94081381 -1.55081177]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.888342816603885,[4.33978784 1.37355485]
2,-1.7172026700647731,[3.44803104 1.86383115]
2,-1.9672587218075532,[-2.26354897  1.29871833]
2,-2.026290952252141,[1.03646326 0.89446002]
2,-2.0156372441949317,[-1.91335616  1.07370163]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-1.8878387897978148,[-4.56038737  1.44518105]
2,-1.7172026700647731,[3.44803104 1.86383115]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-2.0000397326281827,[2.07711336 1.58055742]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.6685497102014397,[-1.27385685 -8.24253954]
2,-2.0235180871072322,[ 1.91848953 -1.22004812]
2,-1.6352672003930724,[-8.03413733  4.41975587]
2,-1.694158277146374,[-8.03413733  1.41975587]
2,-1.8663149486102726,[-4.08443183  1.79441361]
2,-1.6352672003930724,[-8.03413733  4.41975587]
2,-1.7478660525901222,[-4.56038737  0.44518105]
2,-1.7172026700647731,[3.44803104 1.86383115]
2,-1.6720205253021994,[ 6.94081381 -1.55081177]
2,-1.8790451039679186,[ 1.539551  -4.1156006]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.7741858160218702,[-4.36173254 -4.11183318]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.7741858160218702,[-4.36173254 -4.11183318]
2,-1.8168263425786941,[-2.29774795 -4.53689179]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.836220018324116,[2.07711336 2.58055742]
2,-1.7213261246112639,[4.33978784 0.37355485]
2,-1.7028238916220109,[3.68004454 2.48418915]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-2.0129467287759097,[ 1.87243673 -1.80252356]
2,-1.6681813603506734,[7.26546378 0.87360989]
step,fitness,genome
3,-2.0282134952821353,[1.87243673 1.19747644]
3,-1.7213261246112639,[4.33978784 0.37355485]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.9672587218075532,[-2.26354897  1.29871833]
3,-1.836220018324116,[2.07711336 2.58055742]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.7213261246112639,[4.33978784 0.37355485]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-2.0156372441949317,[-1.91335616  1.07370163]
3,-2.010620830437877,[ 1.69915404 -1.96073471]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.8021662420501372,[ 2.18670057 -3.8921971 ]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-1.7213261246112639,[4.33978784 0.37355485]
3,-1.9672587218075532,[-2.26354897  1.29871833]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-2.0156372441949317,[-1.91335616  1.07370163]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-1.7478660525901222,[-4.56038737  0.44518105]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-1.8663149486102726,[-4.08443183  1.79441361]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.8021662420501372,[ 2.18670057 -3.8921971 ]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-1.8021662420501372,[ 2.18670057 -3.8921971 ]
3,-1.6681813603506734,[7.26546378 0.87360989]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-1.6997153471679727,[-5.36919146 -2.47218867]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-1.8168263425786941,[-2.29774795 -4.53689179]
3,-1.741531442811649,[4.00818941 4.99177047]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-1.7741858160218702,[-4.36173254 -4.11183318]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-2.026290952252141,[1.03646326 0.89446002]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0156372441949317,[-1.91335616  1.07370163]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-1.8878387897978148,[-4.56038737  1.44518105]
3,-1.6720205253021994,[ 6.94081381 -1.55081177]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.7741858160218702,[-4.36173254 -4.11183318]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-1.7172026700647731,[3.44803104 1.86383115]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.7028238916220109,[3.68004454 2.48418915]
3,-1.7172026700647731,[3.44803104 1.86383115]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-2.0235180871072322,[ 1.91848953 -1.22004812]
3,-2.0156372441949317,[-1.91335616  1.07370163]
3,-2.0156372441949317,[-1.91335616  1.07370163]
3,-1.7172026700647731,[3.44803104 1.86383115]
3,-2.026290952252141,[1.03646326 0.89446002]
3,-1.8021662420501372,[ 2.18670057 -3.8921971 ]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0000397326281827,[2.07711336 1.58055742]
3,-2.0000397326281827,[2.07711336 1.58055742]
3,-2.0000397326281827,[2.07711336 1.58055742]
3,-1.9672587218075532,[-2.26354897  1.29871833]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-2.0000397326281827,[2.07711336 1.58055742]
3,-1.8790451039679186,[ 1.539551  -4.1156006]
3,-1.8021662420501372,[ 2.18670057 -3.8921971 ]
3,-1.7213261246112639,[4.33978784 0.37355485]
3,-2.0000397326281827,[2.07711336 1.58055742]
3,-1.6921749699073418,[-5.36919146  0.52781133]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.7213261246112639,[4.33978784 0.37355485]
3,-1.9672587218075532,[-2.26354897  1.29871833]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
3,-1.8021662420501372,[ 2.18670057 -3.8921971 ]
3,-2.0129467287759097,[ 1.87243673 -1.80252356]
step,fitness,genome
4,-1.9672587218075532,[-2.26354897  1.29871833]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0000397326281827,[2.07711336 1.58055742]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0000397326281827,[2.07711336 1.58055742]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.026290952252141,[1.03646326 0.89446002]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-1.9672587218075532,[-2.26354897  1.29871833]
4,-1.8790451039679186,[ 1.539551  -4.1156006]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0282134952821353,[1.87243673 1.19747644]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0067898361011314,[ 0.87243673 -1.80252356]
4,-1.8790451039679186,[ 1.539551  -4.1156006]
4,-1.8790451039679186,[ 1.539551  -4.1156006]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0376290776073627,[ 0.91848953 -1.22004812]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-1.8790451039679186,[ 1.539551  -4.1156006]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-1.8790451039679186,[ 1.539551  -4.1156006]
4,-2.026290952252141,[1.03646326 0.89446002]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-1.8790451039679186,[ 1.539551  -4.1156006]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0000397326281827,[2.07711336 1.58055742]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.010620830437877,[ 1.69915404 -1.96073471]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-1.8790451039679186,[ 1.539551  -4.1156006]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-1.8790451039679186,[ 1.539551  -4.1156006]
4,-2.0376290776073627,[ 0.91848953 -1.22004812]
4,-2.0000397326281827,[2.07711336 1.58055742]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0282134952821353,[1.87243673 1.19747644]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0000397326281827,[2.07711336 1.58055742]
4,-1.9672587218075532,[-2.26354897  1.29871833]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0156372441949317,[-1.91335616  1.07370163]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-2.0287433667525625,[1.539551  0.8843994]
4,-1.9672587218075532,[-2.26354897  1.29871833]
4,-2.035185338530304,[1.69915404 1.03926529]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.026290952252141,[1.03646326 0.89446002]
4,-1.9672587218075532,[-2.26354897  1.29871833]
4,-2.0376290776073627,[ 0.91848953 -1.22004812]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.010620830437877,[ 1.69915404 -1.96073471]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-1.8021662420501372,[ 2.18670057 -3.8921971 ]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.026290952252141,[1.03646326 0.89446002]
4,-2.0235180871072322,[ 1.91848953 -1.22004812]
4,-1.836220018324116,[2.07711336 2.58055742]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
4,-2.0129467287759097,[ 1.87243673 -1.80252356]
step,fitness,genome
5,-2.0235180871072322,[ 1.91848953 -1.22004812]
5,-2.0156372441949317,[-1.91335616  1.07370163]
5,-2.0129467287759097,[ 1.87243673 -1.80252356]
5,-2.0235180871072322,[ 1.91848953 -1.22004812]
